frenetic,nkpl/fig09/naive-reachability/Cesnet1997-reachability.nkpl,34.54
katch,nkpl/fig09/naive-reachability/Cesnet1999-reachability.nkpl,0.159551133
frenetic,nkpl/fig09/naive-reachability/Cesnet1999-reachability.nkpl,38.34
katch,nkpl/fig09/naive-reachability/Cesnet2001-reachability.nkpl,0.211906984
frenetic,nkpl/fig09/naive-reachability/Cesnet2001-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cesnet200304-reachability.nkpl,0.525242129
frenetic,nkpl/fig09/naive-reachability/Cesnet200304-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cesnet200511-reachability.nkpl,0.910165183
frenetic,nkpl/fig09/naive-reachability/Cesnet200511-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cesnet200603-reachability.nkpl,0.882094109
frenetic,nkpl/fig09/naive-reachability/Cesnet200603-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cesnet200706-reachability.nkpl,1.141277273
frenetic,nkpl/fig09/naive-reachability/Cesnet200706-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cesnet201006-reachability.nkpl,1.510089647
frenetic,nkpl/fig09/naive-reachability/Cesnet201006-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Chinanet-reachability.nkpl,0.899890035
frenetic,nkpl/fig09/naive-reachability/Chinanet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Claranet-reachability.nkpl,0.131707187
frenetic,nkpl/fig09/naive-reachability/Claranet-reachability.nkpl,82.91
katch,nkpl/fig09/naive-reachability/Cogentco-reachability.nkpl,28.072498711
frenetic,nkpl/fig09/naive-reachability/Cogentco-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Colt-reachability.nkpl,15.921571554
frenetic,nkpl/fig09/naive-reachability/Colt-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Columbus-reachability.nkpl,2.11571982
frenetic,nkpl/fig09/naive-reachability/Columbus-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Compuserve-reachability.nkpl,0.121319348
frenetic,nkpl/fig09/naive-reachability/Compuserve-reachability.nkpl,61.75
katch,nkpl/fig09/naive-reachability/CrlNetworkServices-reachability.nkpl,0.452910269
frenetic,nkpl/fig09/naive-reachability/CrlNetworkServices-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cudi-reachability.nkpl,1.069118494
frenetic,nkpl/fig09/naive-reachability/Cudi-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cwix-reachability.nkpl,0.585510671
frenetic,nkpl/fig09/naive-reachability/Cwix-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Cynet-reachability.nkpl,0.484031241
frenetic,nkpl/fig09/naive-reachability/Cynet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Darkstrand-reachability.nkpl,0.39554636
frenetic,nkpl/fig09/naive-reachability/Darkstrand-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Dataxchange-reachability.nkpl,0.062261038
frenetic,nkpl/fig09/naive-reachability/Dataxchange-reachability.nkpl,1.12
katch,nkpl/fig09/naive-reachability/Deltacom-reachability.nkpl,6.980231639
frenetic,nkpl/fig09/naive-reachability/Deltacom-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/DeutscheTelekom-reachability.nkpl,0.581399751
frenetic,nkpl/fig09/naive-reachability/DeutscheTelekom-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Dfn-reachability.nkpl,1.753581605
frenetic,nkpl/fig09/naive-reachability/Dfn-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/DialtelecomCz-reachability.nkpl,19.256099437
frenetic,nkpl/fig09/naive-reachability/DialtelecomCz-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Digex-reachability.nkpl,0.391462188
frenetic,nkpl/fig09/naive-reachability/Digex-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Easynet-reachability.nkpl,0.184629752
frenetic,nkpl/fig09/naive-reachability/Easynet-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Eenet-reachability.nkpl,0.110853614
frenetic,nkpl/fig09/naive-reachability/Eenet-reachability.nkpl,44.59
katch,nkpl/fig09/naive-reachability/EliBackbone-reachability.nkpl,0.199137322
